name,price,link
Intel Pentium G4400 3.3 GHz 8GT/s LGA 1151 Desktop CPU Processor SR2DC,$9.99,https://www.ebay.com/itm/204112349730?epid=12044054403&hash=item2f860b4a22:g:mZoAAOSwfaZjPuQr&amdata=enc%3AAQAIAAAA0IfxqhZwSnXu8Sfyf5T%2Fhxp4ulsDsYZ5HvvAgg5Mp7S5xOzaxrcAkWbS8b3LlkRud44tnRL4PRFlmxQMNzjV%2BydHpcI8z5oOIUP9oY6iy7ugWLl8cXol4wdfN72DEcp7SLN%2BlH8W5ZZp8Cn1dULEcuB1uBCVR0njk8wj6mtngT1K%2FxBE6wS9ZefCtkJEnE5p5JoFmAgHnaXbFvaBhg2bh%2B4cR5fP%2BMo239lwDMnH0VXeL2uEmkHctSO3Qz4ZlIIGqw7%2B1O9e7EtYWsuqmm5hPQs%3D%7Ctkp%3ABk9SR4r7s7aOYg
New ListingAMD Ryzen 7 3800X Socket AM4 8 Core Desktop CPU 100-000000025 3.90GHz - 4.50GHz,$129.99,https://www.ebay.com/itm/175752178605?epid=14037061658&hash=item28eba56bad:g:zokAAOSw6eNkd4NK&amdata=enc%3AAQAIAAAA0Gpcwi2NxmcU89nKspZLpJDS3kCotMKIQIqaGzi6Q4zdhPJM6HtU8BVMVK%2BnuzPtsr7frJwpicHeHPZTWEpTG20Py0uAg2WHMHMgqQd4YIGjXlGjdtNHbq7qMQWXk7VVQUpyXTljAWG7UaGFELXpQn3tbC7hAnuDbrGszsKKc3wqKxT1QLYjiuX0itjlS%2FLuUOWbtEyGziH4xcl%2BqYg3ZJrM7bkdcdXGZxotUwSQOmGJAZBL5rZLLRuvI9NS5thppMD2SzAGxPAYwEOMhi1LXi0%3D%7Ctkp%3ABk9SR4r7s7aOYg
New! AMD Ryzen 9 5950X Vermeer 16-core & 32-thread Desktop Processor AM4 105W,$414.99,https://www.ebay.com/itm/115804521534?epid=17041995076&hash=item1af67cc43e:g:udAAAOSw6wxkYU6-&amdata=enc%3AAQAIAAAAsFnFvhENuuISkY3qmXcesSWZQDIdJhumjVWBRZIyqVo44M8pGg5s7ZaWorYmgl0T4xUljv5arFEeMplAKOlg55KxkHU2Paqgsy3BUn63gl7Ho9JzSL6WlSVCH082TGKN36lJGTLy7GNRC7ZLBqnnoX7zGDY%2Bayb%2Bul1XZsCyM7AHYk%2FKgLb9GKK3ipGzWMsLQ9N4QKSQJTqtfHtUXhE9OwakH%2BXBbi1BSWF38blJpium%7Ctkp%3ABk9SR4r7s7aOYg
Intel Xeon E3-1265L V3 E3-1265LV3 2.5GHz Quad-Core LGA1150 CPU Processor,$35.00,https://www.ebay.com/itm/385606641318?hash=item59c7f266a6:g:md0AAOSw7TReBclV&amdata=enc%3AAQAIAAAA0Me4DRz0su9FNf1s2tVYvdsFJGQtM%2Bng4eP1XQgl%2BWMNo8gh5BhgabQMAF02GxMwSnE8JA%2Bub137NCZ3VU5Kr5b7eCMkTlF6SIcp2hJMpObsSLsE%2FEF5D4WAa%2B93PdyjmbOCpge%2BOUCACwaPwmZ%2B760HKLPNYdoRKCA0zcopuEWyye5ATPhW89uqGHF0gzmBhL7d9%2BHdsoSPQOb9AQhh6tQX6HRSptldrGHy4o0k4gVzonOcOHXTNVn0mAeyeCyWZ4uWoiw%2B6gkLOlV4ELPBtB0%3D%7Ctkp%3ABk9SR4r7s7aOYg
Intel SR1PQ Core i7-4710MQ rPGA 946/Socket G3 2.5GHz Laptop CPU,$31.99,https://www.ebay.com/itm/385545118376?epid=1528389690&hash=item59c447a2a8:g:IagAAOSwIrhkOArf&amdata=enc%3AAQAIAAAA0LTb66eGLYO3ASQuJ3UQThCcZid29C9iCO5TTC%2BAAir0N6PN9v4CkYu8EZ5osnz3d28TPrVUK370WZLXOO9coL8dCs71GWSpZax1Bmfj7zotvMMkVY0PTxNf866KapH19RHR%2BrFzx%2BQZHgLdFElZHWNDBw78lfHnMjNZTmWXJ8YxlLp%2FnIwnQQfhsAHy1chG4IM8t3Or3ioN8jmcUQDSsh1yor4ppzt3dOSRyD7Dad7aXr0QN7NcgKRA%2B0lDX04O8zW0WksghqUjwLH88y4iST8%3D%7Ctkp%3ABk9SR4r7s7aOYg
Intel Xeon X5680 3.33GHz LGA1366 12MB L3 Cache Six Core CPU Server Processor,$20.37,https://www.ebay.com/itm/155432880867?hash=item2430858ae3:g:q88AAOSwRCxj~zMb&amdata=enc%3AAQAIAAAA4P9eFjSviRvuIjC6LAWzh22VZM9Ni9wm%2FgOnKrAmywKe1O8tcEmReRUz6wT5xfY68EfMLnZjWRqscj%2BqaLOtwc0%2BS2388tSA1E0BwYUULW4z3xA1oeh4o3ZOIaZRnHwQTa1tsXy%2BIbRveivvXAr7%2FEejhqGgN6CccrjapBl0p%2FzgeUXjziVqbzo%2Foab3KJeGZjom6SJDAc1xE2GMXJlSvAAIPz8WJ9Xt5Om1WA%2FUQHM3t3J%2FMovZqMK8goAMmrfUrhg2uHxsMjZh8NJrdr9OKcTKVtJ1i%2FA%2Bw7J5yNt0YDRE%7Ctkp%3ABk9SR4r7s7aOYg
New ListingIntel - Core i5-12400 12th Generation - 6 Core - 12 Thread - 2.5 to 4.4 GHz -...,$148.00,https://www.ebay.com/itm/155584067763?epid=4051893342&hash=item24398878b3:g:Sc4AAOSw~2Jkd6OK&amdata=enc%3AAQAIAAAA0Ia4%2FqbCX3AwYwco0yIIH9lkypXpLMudO%2B1endGFtCqFeQLB%2BRGycjuNLB7eINDQfPkUJJwE9N%2BEkvsztNwNSIocHm6BjYTrnTXRU%2BhJZmjO%2B9IX2tD5kjzrIZwMjJHOd%2BGcCDGShTr7ohe5gZdssqOL9PLoeINfUMAprBpnprKpq%2F225dqo9DuWR1MmqGhC35ZS6Uf%2F0Zq5LEte2ENe12TSrIwUxQ67kXBiQGqc69K7I5XiLkaiGCqV%2FI%2BdYBsvNdNhhd8cEt6uf1HhZFY2eTQ%3D%7Ctkp%3ABFBMivuzto5i
Intel Xeon E-2226GE 3.4GHz 12MB 8GT/s SRGQW LGA1151 B Grade CPU Processor,$219.95,https://www.ebay.com/itm/275803759450?epid=14059433734&hash=item40372f635a:g:-6cAAOSw4c9kWUT1&amdata=enc%3AAQAIAAAA0FR3xxhdnNQNhdSe2OeWZN8REHnoqbDGs29MkEvLDBpCU5i7MSveD%2Bg1E7hQZxuJEgXLCe3uZBkM54QtoBno5vh72RGZnxCO6D7Bz%2F17kP4ot86eLWFcobcEBVKCpEJ0T8EsDswEA5YxgucM0q9QPuQhN6%2Btn9LZY3miYx50GDrN4ASv2jtE%2FbjKift%2FHXutDDMKX%2F0vIvruRTqQmhrRbC0EjCJE%2F%2FcgNcq53GeTaRHkzX8vYcwIlDMxbDpY%2B9K8ZKvSLx3VpfG5xacIgqik6bc%3D%7Ctkp%3ABFBMivuzto5i
Intel Xeon w-2175 CPU processor sr3w2 2.5ghz 14 core 28 thread lga-2066 server,$185.00,https://www.ebay.com/itm/174803612313?hash=item28b31b7299:g:OrsAAOSw4ydgyGtx&amdata=enc%3AAQAIAAAA0G2fWswIB%2B45RgNxf1IAIzNDebNtXvjveCw6wA3Hzw1NgU8eufmbVOW2m9eDm5%2FR4AcwfO9MaRVSsvCZLH%2FOVAyaipabRrQpfOtRNfZYlH6%2FjpiqpktXrG1UteTQkOf8f%2BPdm9ks3Hv%2FJLzsCt%2BBMnUGwNANrEcdTM1c8zLd%2BsSgOFdVEFcfdR4hB1%2FAwC0GeFPzPEfc58Ukprvt4CGxRapGk7v2JSLxJH1R%2FAqz3aZmHXdkZtaOPmcvS9vkDnmAjvfSdu%2Bq9328dYtVM%2B9AZY0%3D%7Ctkp%3ABFBMivuzto5i
Intel Core 2 Duo T7600 2.33 GHz 4M 667 Mobile Dual-Core CPU SL9SD Processor,$27.50,https://www.ebay.com/itm/141759598221?hash=item210187ce8d:g:x~0AAOSwEeFVKXQW&amdata=enc%3AAQAIAAAAsDyukkTsCIURTViNPYsmxX%2B%2FNr1VmstylYGlmfCdZsmHbXFGfxMBiIWRQio0xLqtqcA1yyrOuqRJiGAHJjJYM5MCLSxl%2F%2FXPb6i8WbgxmS3TuHrH0dQCO8j%2FU8br2dqnqkHfyI8iiAQkQqplIBMtlZY7pszrRz%2F%2FHAaKtsAuoLKVyfpJGdP4UE7Ja0dygooDHqH2hsm6jnQabCOpcGmrbqB8tCljbkLwjbr6crefOSy5%7Ctkp%3ABk9SR4r7s7aOYg
AMD EPYC 7302p+ TYAN S8030 GM2NE 2.0 16cores 32threads 3.0 GHz combo,$495.00,https://www.ebay.com/itm/175386396382?hash=item28d5d806de:g:WkgAAOSwN3xi~N-m&amdata=enc%3AAQAIAAAAsCtM%2FzTj37V1SGUdU79Sf1nR7v04G9%2FcweglRBitkX7d%2FaCMg8z%2Fkc60YW7AFNIfj%2Ff%2BrDkoGi3qDQBKM0UD791TLojQUivM03gImct4YPPwlpChQ36ekz%2FRl%2FUJLflcWPkc6vBqwwrX%2FejxTwTanklNPfzVmE6OprIm14t00Ecn4leAD%2Fp0pniboA5BXq%2Bke42xxlnUetFpM3rfIbKeOUJypJ5d%2FK0gCcUPLJOZbl2%2B%7Ctkp%3ABk9SR4r7s7aOYg
NEW Intel Core i3-10100F Processor 3.6 GHz 4.3 GHz BOOST 4 Cores LGA1200 SRH8U,$52.32,https://www.ebay.com/itm/125901615676?epid=10041887829&hash=item1d5052323c:g:3AsAAOSwNyNkRszR&amdata=enc%3AAQAIAAAAsLEba5nnJYClyNGVa0S01c73SUrBOu39BHtMjro1m0Uh8QvM1n7f5zCckgCbUUhxEI0PLveuEKN1jzVjVOus4WiG04qCc74xLZrortHBEzItfL7XDPykqHX%2BZapdma7WZ7%2BEpsmNOnCymBJE%2FEFJce71sA93RvSwDx6xDXUHyaoAqq6NV%2FXt54idZvqRIhtE432W76Mk3AmnyEovGQo%2BG1M4o0265fE7jg6Lul49JmLU%7Ctkp%3ABk9SR4r7s7aOYg
AMD A10-7800 A10-7850K A10-7860K A10-7870K A10-7890K 8750B CPU Processor,$27.00 to $92.00,https://www.ebay.com/itm/385623303542?hash=item59c8f0a576:g:PwcAAOSw3B1drXYe&amdata=enc%3AAQAIAAAAsIwqI8wuRzDznf6vvG1bdy0kqGg6fxPH0feHYWlgwx383Uvya9EUUaXEKRE2zDnqUtHRCZfGz2ND%2B57eLQo3JgYmuL3N71j9oQc2%2F0CoV3jbwgnI1%2FS0PvF9GNFTe0NnidfgOKukrFlaeIgnur9vbCECOERnV1ZPKf8vPHNVkjw2Su2mVXmoNg8tgsVJt5W8KyHKY9IEh5vDqaVu1B5%2FEupD5zWQ73MJ%2BkcgPW6VlkYM%7Ctkp%3ABk9SR4r7s7aOYg
Supermicro h11ssl-i interface sp3 version 2.0. Support epyc7001/7002 used,$255.00,https://www.ebay.com/itm/175283496122?hash=item28cfb5e4ba:g:udEAAOSwkDVjT5bu&amdata=enc%3AAQAIAAAAsM2r8kxw1lsU9WSxNmyAZ4ZCl8XBW%2BX00QMth5sHDeze3qSHglIsa1hN8r2uTl52KeKb5VU1YAWT6TL5UfYxdUfG8rzUwRBZW73I7wtdh9ctk20nWECk9zmmq0gW8tb5%2BI4KL5bPzvHxbPrb9nSZiNiyP7Kj8PLdnVrEgW3VpxfkphznSxRwEvkvbJgL9oZkkMRh0jwlflAgcjTVk93vKRFH8E97ycgdo6sCa3HpCtG%2F%7Ctkp%3ABk9SR4r7s7aOYg
Intel Core I7-4790K SR219 4.0 Ghz Quad Core LGA 1150 CPU Processor *km,$91.99,https://www.ebay.com/itm/174232727553?hash=item2891147001:g:urcAAOSwr9Befg3M&amdata=enc%3AAQAIAAAAsFQx40Pj1lT0eHduwknrSamP3vOVZPJyXW%2BJdAz%2BUkYx%2FjNkccvaKmvsyfS8v3pZ5gV%2BZhmTIvlnPKVX38%2BWmFFkNNNQ9Y6mTs3ov%2Bnd60EFbeAzMOEm4O7R1%2F1YqdEaw9Z2JRCVl2pVXDvXsmpJ8UybyeTr1f8KtpmBPOVBLLFRAdeZE35Dih3TxADLG7crDET4PzKTSvNhOyFF2X96%2FhROi%2BO0WuDaVnNGbdP85%2F3m%7Ctkp%3ABk9SR4r7s7aOYg
1x Vintage Rare Gold CPU Intel PENTIUM III-S 1400/512/133/1.45 SL5XL tA1 Working,$58.00,https://www.ebay.com/itm/275857283245?hash=item403a6018ad:g:hl0AAOSwMDhg7ul-&amdata=enc%3AAQAIAAAAsIRcplF6PtiTqQs7N48XB%2Bd0mJOFNSyVkTOBC3OhUesOQ8u%2BJWLN36BAEPRzqSEBBHyIdAgin2tYrbPdDaOnQFxqia6KzqNsO2U0SNIm5K7iyG5tIEorG1BPRXYcgp3%2BfmCElJGYa8SRjFZ9IOmGU3wYZfk1mhXiyCcvgcvJJ4lkggsWLPVEvhsc1fyf0Oa30%2FzgXxfXlRbRC583KtglCkeHEV1hniCnC%2FJRoWXRRORE%7Ctkp%3ABk9SR4z7s7aOYg
LOT OF 2 Intel Xeon E5-2690 2.9GHz 20MB 4000MHz LGA2011 8-Core Processor SR0L0,$13.99,https://www.ebay.com/itm/285219902687?hash=item42686e54df:g:8eEAAOSwa6Rj2WYL&amdata=enc%3AAQAIAAAAsMEEWdWMx0vrDwj%2B4jOY6Do9W1M3H12Wo48YBll8HL%2BJm63wqMblRKUcYUmKyIxFnp60QRSVRbrjqcTaS9elhI4lKOinrnxXr6Es1P4UUG8qo9imONxiO3ilwOETgYOY2DQSunUEOqxriKh%2Bv6BW0WvYCQfNjU3OFV57Awcvpq5WyZebcSdyINrgeBFBKDUkaNBpCUBpX%2FUmjwxxSYzJMWYSTxkFodiaxufn6el%2BPRM8%7Ctkp%3ABk9SR4z7s7aOYg
AMD Athlon II X4 640 3GHz Socket AM2+/AM3 CPU Processor with Heat Paste,$17.16,https://www.ebay.com/itm/123756659435?epid=815738761&hash=item1cd078c2eb:g:-MIAAOSwAg1hv4cG&amdata=enc%3AAQAIAAAAsCEhiqojYfG6zue6Z62dVYi29ESYVxODYcdf9KJ9KWKN9t4ly4XXljJ38PBvwj0tbXOnIuYd5tgxVNiSk5kUzFCffhj9Wc3rIkvL6Y37XKNj5IYvT%2Fv3Z3TqH93ezyarSI7ooHRcjZAtePJFtgKHFfZR0o8lZoEVWDALDQsQ3Q4bQtTKlFBBE6NX%2FBswekVRdnb9zaagBEC8%2Bd%2FhIKKNpMvD6d6dkK1mWAb4o2DEiAPx%7Ctkp%3ABk9SR4z7s7aOYg
New ListingLot of (47) Intel Core i3 2nd/3rd Gen. 3220 2120 LGA1155 Desktop Processor CPU,$234.85,https://www.ebay.com/itm/334893915380?hash=item4df93b9cf4:g:DxEAAOSwy99kd5Fb&amdata=enc%3AAQAIAAAAsC6BJmGmjFGTympYGrXM%2B%2BqO6eW6DIFVap7csRghWmlR4oSvhp3Z8JKgzRYVg3aYxBrSCFfxoFeVr4WM%2FHVGiGq0eRSjqKmsAWwNP4mlysf9WAmpycFIxx6t%2FBgnseIwoN9e%2BXZxkuUtOpwspTyVqGFVjcKrz3OgoXbftxG7oA62qJWaGHTPqyT%2Bkkr7%2FaFv8ovOOHO5IFNK6RcYhFkx2BZZCi1eW0DhJN8MWgXkkJyK%7Ctkp%3ABk9SR4z7s7aOYg
"Supermicro H11DSI dual-socket motherboard AMD EPYC server motherboard REV2.0,",$380.00,https://www.ebay.com/itm/174895475217?hash=item28b8952a11:g:IqEAAOSw4slipDWy&amdata=enc%3AAQAIAAAAsKyfDnPoS%2BNdEN81fORt%2Bl1kHims9damNFThu8MXDwjphpkyt8u0dyDzTNTctYcKZx6J%2BLtksJs50AQnkULOFfCY9RsxsvDOl8fBxndMvTZbnZ34bNk%2BDM1O8D5OTfYkvlHpVHKoqQ7mgL8qAnuFEhqcv6lhUB6brKNfPN5nYpcgSXeLys43YpjRfo4z3KQwMU%2FC3M5n2Kj3yK7n49fFrPNel4A7StfScwbk0i3KWoEp%7Ctkp%3ABk9SR4z7s7aOYg
"Intel Pentium 75 90 100 120 133 150 166 200 classic Pentium, Vintage CPU, GOLD",$6.95 to $12.95,https://www.ebay.com/itm/255068765270?hash=item3b63487c56:g:IZcAAOSwOaJhAG2h&amdata=enc%3AAQAIAAAAsAuf0l5ZbB6A%2FEG62RnHMEU9QABTcNeD%2Fz2pMCJcRLLr4BR73qx9kodxeM0AjkCXbbulgU9Zadt70poaHygJdwwRwiyb8q%2BOVGizH8HqM0V70VCbibh2Iu6qDeksVPna%2FiNRyLVqyIKm9EpbUkZrs%2FFZo11J2SFpXb0j09U6pdiBXO0oBSvD%2B6TC5EWMVu9apn12mWc%2BUDpJ%2B1Zhu0O0ubnW%2F6KzgkZZ9sem41CjyOP3%7Ctkp%3ABk9SR4z7s7aOYg
QTY 1x AMD Ryzen Threadripper CPU 2950X 16-cores YD295XA8UGAAF socket TR4,$390.00,https://www.ebay.com/itm/175715214339?hash=item28e9716403:g:~t8AAOSwmGJkVg3p&amdata=enc%3AAQAIAAAA0PslsmbnTqTyNLx7MNlL0RcM8mLmTxyXpShTyXEbTMY0e60%2Bn%2FFDi80h5kSj%2BEEMj2XK7dLja3jhroMWz4y6ZrcufuvEbX0mSb%2FNdG35GyxY3QcZzaVsRBv1kDy2%2FpPQgutxgCCyrJwpXvxYgz7O3IChxyYjq%2FhJz%2FJmATan%2FytaR4Bld3fpnm5tAC%2BIYbjcEKYBnhuME5T3RqIG%2FG5jTbDjQYVjtRUe%2FTn1dY0Zw8%2FTewLPPmkqZ50Yt%2BLRLHD4z40ascBrud3ASGIOCljz3RU%3D%7Ctkp%3ABFBMjPuzto5i
AMD EPYC GENOA SP5 ZEN4 9654 96-Core 2.4GHz Processor CPU QS,"$3,650.00",https://www.ebay.com/itm/185839904091?hash=item2b44ebe55b:g:2PIAAOSwqSlkKaH7&amdata=enc%3AAQAIAAAA0GQBkON0BHufm7VsqiS3bhPtJgtsBqtM%2Bm9OjVP8BQ%2FT8cCHLMXcB4dxoo6el3vVVSXVnJ1o8M82GV88aeaW6b9kRSh6QIcskmeJaMnnIZttIpoqPW3VYIxoEsniHRZwLmnsuvu1ds%2BqhVCaJdTtPFtBZkGWqdGQSoNeWeMWG4fhSUbVHmobqPYuvCqwZe%2FASMsIx1QiHp87usocTrkD27kchZ1LnElHUcUCrwxkxkR2bCZOqVAxA%2FkfxA3aSI%2F5eYSL8iy3mFDT%2BC44OVUHbYs%3D%7Ctkp%3ABFBMjPuzto5i
Intel Xeon w-1290p srh93 3.70ghz 10 cores 20 threads 20mb lga-1200 CPU processor,$319.00,https://www.ebay.com/itm/175314376490?hash=item28d18d172a:g:VPIAAOSwvolhta~L&amdata=enc%3AAQAIAAAA0ColmtrIpqKAAYWULDK%2FNt%2FEoQ8%2F7sG5IQe6NK3LYY7%2FD3vNYhnPaAiizJqNVUDJvqSZCXRNrfFQPFm0AbP2wJoFhZLKZernn9mw87mmtpQHg9Gt9I8UjBFE7b%2FK4nZwh7QkWQE9SBpUMFSaTpNm5FdlhyuFDX2yhB5PNc9a0EofhtFkO1bgF%2B1dsS6hwgghr9iLbGNiGyIxo3%2BeIbYFXtNBNGIwsLdnzgkHvsK8kTkGZPc8b4ob2GSJsDYAKLX4THdev9w61kp5jVa0BFP7QyE%3D%7Ctkp%3ABFBMjPuzto5i
Intel Xeon E5-2699 v4 2.2GHz 55MB 22-Core 145W LGA2011-3 SR2JS,$250.00,https://www.ebay.com/itm/235020931154?hash=item36b856d052:g:5IsAAOSwSHRkCjAo&amdata=enc%3AAQAIAAAA0KUhbp0N46irFWrXQeLMZoo5923qmrRbqgmwaAvaZJ1CEvPqpDKLZMcxAuRRl4swnYkSZCNBfX0Yi6xZc8dwU37bNcyq6oVdIbjcI8FynpFQJac2faUjS3bZbjDyFA0vKHF7wp0BYwaBXuPABSKR67%2B%2FFQXm6Dxvo4dMgbTE1s1a0uHwdbD0m88YwwVVaOjIake0WhROW1FZJWEd4VtFYSqehO%2F9%2FH%2BGV14YL7PsAsVfiWHs3P3FoDpKWQs56EILSNyUvMYdt3MpbDybCadn%2BWg%3D%7Ctkp%3ABFBMjPuzto5i
Intel I7 3940XM 3920 3840QM 3820 3740 3720 3632 3612 3630 3610 3540M 3520 G2 CPU,$44.66 to $132.66,https://www.ebay.com/itm/304818931189?hash=item46f89fc5f5:g:NUwAAOSwMv5j-2md&amdata=enc%3AAQAIAAAAwFRTzkcnbvSD%2FoOJH%2FwoNyxgtAQHE8zQV%2FhOF8WCIuFs%2BeoO1GgwcYUQPg8ryn2gsw5e06ftLC79NJ6F%2FQDeWeNcBATeYvyAP%2BUndK5DS6SOOrK3KqcIqHX6SdG%2FeMJu%2BPf5WfjxWdrJ%2FkqvaekEZWv8f1oSvSFETMWJ7xGfU4rbxhgGaJEUir0XS%2FliTFMY3YybEb5ocSQZ8gG5HgzAMCIwgs4iyEK8jdNGl1PR9tGIfMYTKTrBUwz%2Fy%2FmIJ2g1JQ%3D%3D%7Ctkp%3ABk9SR4z7s7aOYg
New ListingIntel Xeon E5-4667 V3 2.0GHz 16Core 40MB SR22N LGA2011 135W CPU Processor,$77.99,https://www.ebay.com/itm/256095082326?hash=item3ba074d756:g:zDMAAOSwmdtkd579&amdata=enc%3AAQAIAAAAsEYqLwA80PgC7pfYqrUE8Ag5ezyD49NuMk96Vr5FHufxM1Nvkj8xkQehwiiBA6Gr8GWXqQt7hU2V%2Fr5jan2gldYRLPtSy%2FdsvtTSSanlPDYkmlhRDeFagy8rCmQ3hnHMyoH2zulGV3zpRX%2BC9OAlWqajPaYHJw32NTSIt2hbhzwJ7FskPt9wCL6PxGE9c61trf2O03EOnY3iNsXxXlrmJBfp0JWXqL8STiXz2h3NlQnx%7Ctkp%3ABk9SR4z7s7aOYg
Intel Xeon E3-1220L V2 2.3GHz LGA 1155 SR0R6 2-Core Free Shipping Processor CPU,$26.82,https://www.ebay.com/itm/142789679287?hash=item213eed98b7:g:dJgAAOSw3pZa9DLI&amdata=enc%3AAQAIAAAAwN2DA6tbZAOf4uFTVxUqU%2Bfs%2BJx2VKLH8E%2F9shIVYqJVyzlz6CwNZ8kie7PMr%2Fc8hhKft9sTy%2FgL7ei%2FR%2FcR0QbIQb434%2BzKn3Ro3j3XLht1ivzg68Y0XTULADcOsLeWmUP8SD6Eu%2BoYDOZswSiS7o8yrp30cFSwfOQwgZG8OVLLD27pCHVHMsdAzdPfhMQ5nOE9MkgTEzQ1ZPzVgYOrHjTu2nIVwq9DGQUaXEWeFCTyr29oyZ%2Bplh0dwaYAfrQS9A%3D%3D%7Ctkp%3ABk9SR4z7s7aOYg
Intel Core i7-3770 3.4 GHz 5 GT/s LGA 1155 Desktop CPU Processor SR0PK,$39.99,https://www.ebay.com/itm/363414499126?epid=726160603&hash=item549d312f36:g:jtoAAOSwepNc~pFd&amdata=enc%3AAQAIAAAA0AntM%2FtUOVWPmuJk2DGQ3%2BjdN93IlYsm6QTFZCgCTUbbhfJEjb1iomQZjxx2XqyNGiT0a8b4Kpx7SZhAJPUJiHWNbOPwzZpTB1I73g0czA%2BirQu6Hi35NdIerrEn8iJr5lFKnvS%2BJPXmOAcMOjl%2FlBy7GggOTENsjX45Es9S4zqxvPZ4Gzw23hdd%2B%2F6qkCJpKgJkK2ynJmNsiOSG2miumpGpCGjPve%2FqB%2BkpOTgK4Zz9YB7oNFi9mL208UFnJbnsaYrY%2BwTCXB7YLa1Ji8NjHDg%3D%7Ctkp%3ABk9SR4z7s7aOYg
Intel Core i5-2520M Laptop CPU Processor 2.5GHz 3M Cache SR048,$13.64,https://www.ebay.com/itm/275719239130?epid=219499042&hash=item403225b5da:g:4N8AAOSw7Rxj~z1y&amdata=enc%3AAQAIAAAAwJQsCCBZycoUoQ2UKSTM2wgnG1H6AHX0TzXVUfbRdfxzaQOUm0TB0uu%2F8Kr2rw3BHMLr0j5xVziq22Y9OORsURLxGPue8OTtwMfCcPOJRfbx5oSe073cUbRaZfmP%2FoO%2Fda9uxhIBdAKJWQRA7Z7w0nPbcu6gptIrh0%2FnqgzO6Kz%2FqW%2B2Jm5jjfpr9yuhfSOcdT3yvGuZW0%2B%2F5dGEVyoJM1i4PQ9LqEpPcDuYdstwdl7eDD4sz7velC0Ais68%2F43iyw%3D%3D%7Ctkp%3ABk9SR4z7s7aOYg
Intel Sapphire Rapids Xeon Gold 44-core 88-threads QXP4 270w LGA4677 Eng Sample,$300.00,https://www.ebay.com/itm/275749812302?hash=item4033f8384e:g:4XwAAOSwmURkFM19&amdata=enc%3AAQAIAAAA0KrzNAmI75%2BhJxABVSRh185DgyJr16FSsEVBP2kE%2Fd7fEF7r4OFmCZrof6on%2Ftkk%2B5mpkYq%2B6cUurncyvEXw2QxWnlZ0pbvXyfkBleAmE9xV7DY9U%2B406BQGpVqhO%2Bd5IQXuuaous%2F1iMrT%2BwAtQV8CCGAlVhkIW8jESMLv8LG%2BckpU3EXhNqHeVMouS3zRlVO%2B9ovYARh4yLOCcvF%2FO9JkiPPe4fr1WzdOb5ajxuP5m2vL3tR%2FkPoy4rWxz63kFBoFwoQqamc6uI2bz1yUTbrM%3D%7Ctkp%3ABk9SR4z7s7aOYg
"AMD Ryzen™ 7 7700X 8-Core, 16-Thread Unlocked Desktop Processor",$326.70,https://www.ebay.com/itm/314546513858?epid=6057016923&hash=item493c6ee7c2:g:dBcAAOSwKJxkQ9I0&amdata=enc%3AAQAIAAAA0BKmSqsj2gMWp%2FAlHvR1yDVokW0u%2BXgSl%2FXu1sLPRHgPZapNUy7zuaQBPax01vxtJAys%2BVbD03LK2pmWLvOXmjWFPQkjC2Aa6whK0PRdbCrKMag4Nx49vVvPQLV%2B6uH1yk1Wt27UlRRFh20gLkS%2F0HXCcjM4plkIxnKuzwxF475LvBhJbDQ46TNyydPTaXbE1wirhx%2BZ6RM%2FdpMLGY1FPOhK1MVOL2Ni9Wujgc2r5WJ%2Fo851NyEUUMTKIJAXE%2BuHman5wvRglUX3NyqxQ5pwA6c%3D%7Ctkp%3ABFBMjPuzto5i
New ListingIntel Core i7-4770 3.40GHz 8MB 5GT/s SR149 LGA1150 B Grade CPU Processor,$40.95,https://www.ebay.com/itm/275879901771?epid=13017080706&hash=item403bb93a4b:g:emAAAOSwsZpkd5J4&amdata=enc%3AAQAIAAAA0CnJ9WRFoWXxT8imzyv26poM2a7Tws64fmOBS0dQmYrqmd%2FIn4gQXoowN53BWLtsUk72fO%2BF1BCZSxL%2Bsaf2QagSp4mdYMyYEkaEYVrobJoHFJfLcAKlfJQHHtZP%2Bg%2FJ8tx%2BavL8u5dT3RZwPZTsTjfS%2FGkyUvbxjLo0X1bH9%2FMmCDmnFkLCfrEF3WRFNqoq1zcETQVieiBljz6JUQWY6hFOtbrm50AMVy71bQjNViBJ7AfXYhAfQJZ55ub9JLomW0qU8m296KvKUkS3lTn%2BWco%3D%7Ctkp%3ABFBMjvuzto5i
USED - Intel Core I7-2600 3.40 GHz SR00B Quad-Core Processor - CPU only,$25.72,https://www.ebay.com/itm/195712528856?hash=item2d916031d8:g:UMgAAOSwZKlkJZEL&amdata=enc%3AAQAIAAAAwOSPGvIlHpQW5ujfVpLyT%2FrekYaZRGTpOdx2geIo%2BffUORQ%2BUbQFZLQ5irFoZmS5xQ0QKHKZAwKkOsDzvpLo4wLEY4EvcqXzjQbx13t43V17yK0OwNwJTJ50LlYfFKdnkZ30rurptjbOTzKyGMKdN7dIKgovp5LVmU2BQktu5qWon4KpUC4n2JTs%2FkUxaW2z%2BxGnDNGpdAq%2FR9BkHlJ7DTA8%2F8zhzWLa6Jkz1veUmVetBtV%2FVZgRTBCwmmJk3eamRQ%3D%3D%7Ctkp%3ABk9SR477s7aOYg
